Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16
Case8,1.7671458676442586,2.2580197197676637,2.0125828011565416,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.8866193954619186+2.7755575615628914e-17j),(0.41933973559201965+0j),(-0.19509032201612814+1.603166374471494e-17j),(-0.8941441502815738-4.278438327724128e-18j),(0.4069143956088265-1.049226843922526e-17j),(-0.1868874344720519-2.375303982806258e-18j),(-0.9061541646820065-1.0675221390626506e-17j),(0.3823087425198212+0j),(-0.17838602206978643-5.079965025550271e-18j),0.028152992077078193
Case8,1.7426021750380885,2.3071071049800045,2.0248546400090466,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362819124466-2.7755575615628914e-17j),(0.36585052943534313+0j),(-0.17096188876030127+1.1260381644457985e-17j),(-0.9150819470958882-3.5513806522157604e-18j),(0.3664652545961317-9.780577839940942e-18j),(-0.1683099737775234-1.9870339148471675e-18j),(-0.906774315912752-1.1895246692412391e-17j),(0.3811331558709299+0j),(-0.17785572683339465-3.912797406263967e-18j),0.003512305327008053
Case8,1.7671458676442586,2.2580197197676637,2.0125828011565416,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.8866193954619186+2.7755575615628914e-17j),(0.41933973559201965+0j),(-0.19509032201612814+1.603166374471494e-17j),(-0.8905462526253859-4.3976865302604476e-18j),(0.4133786860931264-1.0595605260174844e-17j),(-0.1898563504832079-2.442131221251547e-18j),(-0.9054306545493632-9.25185853854297e-18j),(0.3836802611856693+0j),(-0.17900469984557688-2.5831666628653733e-18j),0.015121887925434369
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9049767791463734-3.909369457657142e-18j),(0.3866329170049554-1.0149133501585542e-17j),(-0.17757256740300623-2.174325213368707e-18j),(-0.9060185064299183-1.0408340855860843e-17j),(0.38256590252527+0j),(-0.17850202415274713-3.5266139179634065e-18j),0.03725256897839038
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9100868459823942-3.730001703942369e-18j),(0.37659736982728803-9.969057553138437e-18j),(-0.17296344645325132-2.079603380337047e-18j),(-0.9065371992657022-1.1428766429964846e-17j),(0.3815826448837413+0j),(-0.1780584867767209-4.359067378344024e-18j),0.01749783401494734
Case8,1.7426021750380885,2.3071071049800045,2.0248546400090466,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362819124466-2.7755575615628914e-17j),(0.36585052943534313+0j),(-0.17096188876030127+1.1260381644457985e-17j),(-0.9128698336424038-3.630886423513365e-18j),(0.37099332031659377-9.865626805430408e-18j),(-0.17038962147431197-2.0280282164721015e-18j),(-0.9069982594127436-1.2335811384723961e-17j),(0.38070863846994135+0j),(-0.17766423133136422-3.4913202104105785e-18j),0.007681506437282715
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9215875012705472-3.313842639142957e-18j),(0.35274578976355836-9.515003098410557e-18j),(-0.16200890502065893-1.866448792437792e-18j),(-0.907410787056191-1.3147377923192643e-17j),(0.3799266323725382+0j),(-0.177311476459203-4.238004554306543e-18j),0.02880894276952775
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9031709158457906-3.971946654486055e-18j),(0.3901044619162388-1.0209863413027481e-17j),(-0.17916697676557877-2.2078096225966043e-18j),(-0.9077820619352939-1.3877787807814457e-17j),(0.3792228268848754+0j),(-0.17699399707425792-4.910020463812912e-18j),0.044124386552829215
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10365128232371272-8.286128468426697e-20j),(-0.195443632969736+1.5624225912280634e-19j),(0.9752221275197981+4.011930416137969e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),0.0041873734583440375
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09831311783851582-7.8679483582351e-20j),(-0.1955501039260386+1.5649774444797587e-19j),(0.9757533949289573+3.929105010666019e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),0.00370991204650975
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10256019080133465-8.200768784919696e-20j),(-0.19546585746833717+1.5629556555222806e-19j),(0.97533302303724+3.9946531012379436e-20j),(0.10090460416020741+0j),(-0.19448294089084053+0j),(0.9757021300385282-1.290647846202611e-17j),0.003007610917125217
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09396260415135228-7.526130654076953e-20j),(-0.1956326733860335+1.5669606790995495e-19j),(0.976165398959075+3.864777328610228e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),0.008554999223785817
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10580943091398314-8.454790727596528e-20j),(-0.19539897322871339+1.561351774379199e-19j),(0.9749992849181089+4.0466305894167336e-20j),(0.10090460416020741+0j),(-0.1944829408908406+0j),(0.9757021300385283-1.2906478462026113e-17j),0.006523704909280989
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09330367541628519-7.47428277313079e-20j),(-0.19564485058235448+1.567253304690513e-19j),(0.9762261605767493+3.8552833267846037e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385282-1.290647846202611e-17j),0.00928686677284822
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09077352058051154-7.275015961992263e-20j),(-0.19569080548489404+1.5683579577097244e-19j),(0.9764554657587273+3.819438020739775e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385282-1.290647846202611e-17j),0.012092281693139487
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09868219083851879-7.896905285205774e-20j),(-0.19554292561515418+1.5648051078454236e-19j),(0.9757175766855777+3.934693495515307e-20j),(0.10090460416020741+0j),(-0.1944829408908406+0j),(0.9757021300385283-1.290647846202611e-17j),0.003297842492242742
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10139468549979452-8.109522088413881e-20j),(-0.195489335167897+1.5635189100681393e-19j),(0.9754501717607164+3.976394977945019e-20j),(0.10090460416020741+0j),(-0.1944829408908406+0j),(0.9757021300385283-1.290647846202611e-17j),0.0017484345916685684
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.1035238666335733-8.276163392675128e-20j),(-0.19544624056588483+1.5624851292820383e-19j),(0.9752351388695429+4.009903585320693e-20j),(0.10090460416020741+0j),(-0.19448294089084062+0j),(0.9757021300385283-1.2906478462026113e-17j),0.004049554014608603
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10324175108301738-8.254096470584432e-20j),(-0.1954520025998009+1.5626233262262537e-19j),(0.9752638901923109+4.0054245796610363e-20j),(0.1009046041602074+0j),(-0.1944829408908406+0j),(0.9757021300385282-1.2906478462026113e-17j),0.003744449175200823
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.0912016248392476-7.308752087313177e-20j),(-0.1956831194223242+1.5681731658298213e-19j),(0.9764171139425146+3.825435033259486e-20j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385281-1.2906478462026113e-17j),0.011618139555620882
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09301120557966332-7.451263449132967e-20j),(-0.19565022780997074+1.5673825344047869e-19j),(0.9762529917979889+3.8510903703229426e-20j),(0.10090460416020743+0j),(-0.1944829408908406+0j),(0.9757021300385281-1.2906478462026115e-17j),0.00961154505832594
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.08918214306629792-7.149539380736328e-20j),(-0.19571905696153097+1.569037317556726e-19j),(0.9765964346137002+3.7973887204231034e-20j),(0.10090460416020743+0j),(-0.19448294089084056+0j),(0.975702130038528-1.2906478462026113e-17j),0.013852879538962873
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10346012871157059-8.27117819666376e-20j),(-0.19544754376291437+1.5625163845195478e-19j),(0.9752416415453294+4.008890605885803e-20j),(0.10090460416020743+0j),(-0.1944829408908406+0j),(0.975702130038528-1.2906478462026115e-17j),0.003980616613848936
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09974139764068535-7.979972822229173e-20j),(-0.19552217365228358+1.5643069666109753e-19j),(0.9756140288079959+3.950845838948353e-20j),(0.10090460416020744+0j),(-0.1944829408908406+0j),(0.975702130038528-1.2906478462026115e-17j),0.0022905383106889554
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10172090418366404-8.135068312593016e-20j),(-0.19548279121035564+1.5633619000881738e-19j),(0.975417518805494+3.9814847575429675e-20j),(0.10090460416020744+0j),(-0.1944829408908406+0j),(0.975702130038528-1.2906478462026115e-17j),0.002100762273219106
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.10020219918772504-8.016093951802339e-20j),(-0.19551307578283142+1.5640886098166782e-19j),(0.9755686323759494+3.957925525427879e-20j),(0.10090460416020744+0j),(-0.1944829408908406+0j),(0.9757021300385279-1.2906478462026113e-17j),0.0018660353262435897
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.09437255236810789-7.558377502389052e-20j),(-0.19562505379519235+1.5667775941269425e-19j),(0.9761273788226396+3.870717049839561e-20j),(0.10090460416020745+0j),(-0.1944829408908406+0j),(0.9757021300385279-1.2906478462026113e-17j),0.00809941127975368
Case9,0.22089323345553233,0.2454369260617026,0.23316508720919804,(0.09808855274403458+0j),(-0.19555445833011212+0j),(0.9757751224784309+8.201997470572257e-19j),(0.10090460416020741+0j),(-0.19448294089084056+0j),(0.9757021300385283-1.2906478462026111e-17j),(0.08889288932659807-7.126720547634631e-20j),(-0.19572413794108282+1.5691595200690857e-19j),(0.976621787620156+3.79342215322257e-20j),(0.10090460416020747+0j),(-0.19448294089084062+0j),(0.975702130038528-1.2906478462026115e-17j),0.014172567264670352
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.0988622507573191-1.9029328854821445e-22j),(0.17396925788729148-3.3486170844855263e-22j),(-0.9797759706613254-7.865927317194225e-23j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),0.009821573747187548
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.10094177165301067-1.9421449211526967e-22j),(0.17393275550929213-3.346509697646962e-22j),(-0.9795703932318985-7.943392405227088e-23j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),0.012070169694306618
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.10165110971696957-1.9555088087528556e-22j),(0.17392012873485768-3.3457809236652967e-22j),(-0.9794992806093118-7.970177261875093e-23j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032302-5.206474679857565e-18j),0.01283799360641781
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09898629574518228-1.9052733217710725e-22j),(0.17396710201587784-3.348492595277369e-22j),(-0.9797638290276104-7.87050387634322e-23j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),0.009955604497352083
Case10,2.9206994201342606,0.7363107781851077,1.8285051066102649,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.11948137988345685+1.3877787807814457e-17j),(0.18365607340739787+0j),(-0.9757021300385285-1.8347237755725708e-17j),(0.11335963339680785-2.175203754990774e-22j),(0.17369878385181126-3.333022836702559e-22j),(-0.978252690261848-8.438743095035075e-23j),(0.09746822892448029+2.7755575615628915e-18j),(0.17437465744515304+0j),(-0.9797686503302899-7.834627295031195e-18j),0.018629596743693896
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09908513570203896-1.907138071431224e-22j),(0.17396538224736235-3.348393290722446e-22j),(-0.9797541434780654-7.874154536429312e-23j),(0.09655101430118958+2.3129646346357427e-18j),(0.1739879317800595+0j),(-0.9799380886757799-7.396601859168923e-18j),0.010062410235238226
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.0943029805966218-1.8167889538337675e-22j),(0.17404660352635548-3.353085392831107e-22j),(-0.9802115729022652-7.701620326542576e-23j),(0.09589586099883908+1.982541115402065e-18j),(0.17371169916213555+0j),(-0.9800591160654157-7.083726547838729e-18j),0.004904046984614399
Case10,2.945243112740431,4.908738521234052,3.926990824437822,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.10838637445379867-1.3877787807814457e-17j),(0.16221167521827057+0j),(-0.9807852804032304-4.042396843219334e-18j),(0.10627252352625612-2.042428066562002e-22j),(0.17383567576822073-3.3409093091787437e-22j),(-0.9790236506712019-8.149172000582969e-23j),(0.09745717518070904+0j),(0.17227419616915243+0j),(-0.9801498866076426-6.703560334761305e-18j),0.015499483225633631
Case10,2.9206994201342606,0.7363107781851077,1.8285051066102649,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.11948137988345685+1.3877787807814457e-17j),(0.18365607340739787+0j),(-0.9757021300385285-1.8347237755725708e-17j),(0.11399211219507907-2.187021464611862e-22j),(0.1736861322972611-3.3322945958704993e-22j),(-0.9781814380803403-8.465469942099664e-23j),(0.0999043090365699+1.5419764230904951e-18j),(0.17353884919562412+0j),(-0.9796556914332966-7.997302270424016e-18j),0.017938517318465116
Case10,2.945243112740431,4.908738521234052,3.9269908169872414,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.10838637566236982+0j),(0.16221167441072912+0j),(-0.9807852804032302+5.388666317837756e-18j),(0.11224550313070625-2.154373661444e-22j),(0.17372089651870445-3.3342959269069525e-22j),(-0.9783772264007745-8.392014972197812e-23j),(0.10075251569914989+1.3877787807814458e-18j),(0.17240613171713465+0j),(-0.97976865033029-6.65870541159784e-18j),0.01777640357876746
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09825953172240343-1.891558477898668e-22j),(0.17397969413975956-3.3492197618243423e-22j),(-0.9798347465020466-7.843770419212183e-23j),(0.09995364528874864+1.261617073437678e-18j),(0.17237414732963074+0j),(-0.979861071246012-6.526684435985088e-18j),0.00917051512401873
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09613149012536379-1.8513653255838962e-22j),(0.1740160264485622-3.351318460190561e-22j),(-0.9800393661202239-7.766602604282651e-23j),(0.09928791994674759+1.1564823173178713e-18j),(0.17234749367337748+0j),(-0.97993808867578-6.416666956307793e-18j),0.006874186217604439
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09891992964086756-1.9040211720276577e-22j),(0.173968255782048-3.348559218271977e-22j),(-0.9797703269134037-7.868054642825573e-23j),(0.09872461388813132+1.0675221390626506e-18j),(0.17232494057962477+0j),(-0.9800032572701994-6.323575242734699e-18j),0.009883894273414198
Case10,2.945243112740431,4.908738521234052,3.9269908169872414,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.10838637566236982+0j),(0.16221167441072912+0j),(-0.9807852804032302+5.388666317837756e-18j),(0.11037428722005682-2.119352398312422e-22j),(0.17375753777870154-3.336406183823896e-22j),(-0.9785835859985326-8.314545078257047e-23j),(0.09941473972914834+9.912705577010326e-19j),(0.17160256442470365+0j),(-0.9800591160654158-5.486986559836666e-18j),0.015735469330357063
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.09941568773072627-1.9133735624014124e-22j),(0.173959618206014-3.3480604721296636e-22j),(-0.9797216810230569-7.886389420793768e-23j),(0.0989180864928542+9.251858538542971e-19j),(0.17163268036002952+0j),(-0.9801075270212701-5.4682857678380595e-18j),0.010419660677585721
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.1035523823943969-1.9912991372708754e-22j),(0.17388584384936198-3.3438026517059475e-22j),(-0.9793061918568879-8.042874864177639e-23j),(0.09848351491109682+8.673617379884035e-19j),(0.17165903180343967+0j),(-0.9801498866076427-5.451922574839278e-18j),0.014898070150773296
Case10,2.945243112740431,4.908738521234052,3.9269908169872414,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.10838637566236982+0j),(0.16221167441072912+0j),(-0.9807852804032302+5.388666317837756e-18j),(0.11224843063956515-2.1544284163387424e-22j),(0.1737208387049162-3.3342925979773025e-22j),(-0.9783769007997967-8.392137167141988e-23j),(0.09906603613175993+8.163404592832033e-19j),(0.1711033048979861+0j),(-0.9801872627132655-4.814240875270041e-18j),0.01777959887481595
Case10,2.945243112740431,4.908738521234052,3.926990824437822,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.10838637445379867-1.3877787807814457e-17j),(0.16221167521827057+0j),(-0.9807852804032304-4.042396843219334e-18j),(0.10789499114782053-2.0728811437648984e-22j),(0.17380512589042743-3.3391482247248784e-22j),(-0.9788515970766071-8.213855630652655e-23j),(0.09958383270520653+0j),(0.17060932547133525+0j),(-0.9802204859182634-4.771360651267223e-18j),0.01401851932087074
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.099535063324066-1.915625137084989e-22j),(0.17395753181418344-3.3479400082718386e-22j),(-0.9797099306908098-7.890817737049477e-23j),(0.09918283841465544+0j),(0.1706853769441382+0j),(-0.9802502119437879-4.794261389614084e-18j),0.010548700211341994
Case10,2.945243112740431,0.7853981633974483,1.8653206380689396,(0.10455606651408562+0j),(0.1738674858203179+0j),(-0.9792028014306453-1.963414784977858e-21j),(0.09196494118473614+0j),(0.17205430345459183+0j),(-0.9807852804032303-5.2064746798575656e-18j),(0.10182695792147536-1.958820857537237e-22j),(0.1739169846793191-3.345599476049813e-22j),(-0.9794815736299033-7.976845740547532e-23j),(0.09882194355315949+0j),(0.17075382326966093+0j),(-0.98027696536676-4.814872054126258e-18j),0.013028404734793525
