Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6174841209229274+3.167514327108799e-18j),(-0.5484451443680887+2.813364414655139e-18j),(0.5638450886787133+6.205367258833814e-18j),0.04212637038329403
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6231759755010476+3.1602263631226544e-18j),(-0.5453063356251955+2.765336799826065e-18j),(0.5606181444489102+6.2026762033254836e-18j),0.03652265129208365
Case10,1.0062913968529805,3.2888548092268146,2.1475731030398975,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6329105537714559+0j),(-0.5596443313747134+0j),(0.5349976198870972-2.6796664004670865e-17j),(-0.6459712030365887+3.1208815072108715e-18j),(-0.5322539090929209+2.571478998166279e-18j),(0.5471992151883689+6.1854608645716906e-18j),0.05265266684819703
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6197676444388602+3.1647105084427346e-18j),(-0.5471915012574757+2.7941160041163154e-18j),(0.5625562441732351+6.2043604426753e-18j),0.039878048262226407
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6243993920255776+3.1585290546080394e-18j),(-0.5446255369872249+2.7549924045813118e-18j),(0.5599182294759348+6.2020178238945115e-18j),0.03531835110255854
Case10,1.0062913968529805,3.2888548092268146,2.1475731030398975,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6329105537714559+0j),(-0.5596443313747134+0j),(0.5349976198870972-2.6796664004670865e-17j),(-0.6466257830040926+3.119507884993415e-18j),(-0.5318673537989684+2.5658803709284875e-18j),(0.5468018057004082+6.184804432823462e-18j),0.05329639262169261
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6254806420993415+3.156990282922431e-18j),(-0.5440220275400488+2.7458439782808132e-18j),(0.559297773918518+6.201411983702923e-18j),0.03425404713903535
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6286230489484881+3.152311481537319e-18j),(-0.5422583026631684+2.7192243050956232e-18j),(0.5574845249184648+6.199522061184353e-18j),0.037228990522744754
Case10,1.030835089459151,3.2397674240144743,2.1353012567368124,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6761872855668491+0j),(-0.5277017370169778+0j),(0.5141027441932218-2.586177892089358e-17j),(-0.6663810792305219+3.07150308814242e-18j),(-0.5198774118542754+2.3962341154850095e-18j),(0.5344751948287824+6.16032243357196e-18j),0.03800298213459019
Case10,1.030835089459151,3.2397674240144743,2.1353012567368124,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6761872855668491+0j),(-0.5277017370169778+0j),(0.5141027441932218-2.586177892089358e-17j),(-0.6619930988249791+3.0832699159991773e-18j),(-0.522595710291293+2.4340187754696967e-18j),(0.5372698211264432+6.166568541089408e-18j),0.042467290400776125
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6309177533004653+3.1486998527841103e-18j),(-0.5409611250737417+2.6997563564682803e-18j),(0.5561509235173893+6.198018788057166e-18j),0.03956011868637077
