Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case1,1.6444274046134073,3.6815538909255388,(-0.5127097605362259+0j),(0.8554045571735496+0j),(-0.07356456359966745-3.2745770655950384e-18j),0.6380784981727643,1.6444274046134073,3.6815538909255388,0.9530489400726869,8426
Case1,1.6689710972195777,4.123340357836604,(-0.670087809695886+0j),(0.7041497838341855+0j),(-0.08579085196461408-8.794646993706113e-18j),0.3172193873087934,1.6566992509164926,3.902447124381071,0.9999948451094084,8342
Case1,1.6444274046134073,4.270602513473625,(-0.7472385047878323+0j),(0.6115653940169191+0j),(-0.08171542250963187-1.3468132422185063e-17j),0.15155973185456295,1.6526086354821308,4.025165587411922,0.9941524142571171,8390
Case1,1.6444274046134073,4.074252972624263,(-0.7606866800603982+0j),(0.6071953533677985+0j),(-0.07967770778214077-1.4707267542937245e-17j),0.1357792306603675,1.6505633277649499,4.037437433715008,0.9993206521368769,8387
Case1,1.6689710972195777,3.9269908169872414,(-0.7492897178009568+0j),(0.626496656446877+0j),(-0.08334559429162475-1.1242625874828786e-17j),0.16280960948940348,1.6542448816558752,4.015348110369454,0.9908754397385481,8354
Case1Fin,1.6689710972195777,4.123340357836604,(-0.7492897178009568+0j),(0.626496656446877+0j),(-0.08334559429162475-1.1242625874828786e-17j),0.16280960948940348,1.6542448816558752,4.015348110369454,0.9972552632187529,8336
Case2,1.4726215563702154,3.730641276137879,(-0.5528950104948213-5.551115123125783e-17j),(0.8274658588555464+0j),(0.09801714032956088-9.104185008970024e-18j),0.070673147973847,1.4726215563702154,3.730641276137879,0.9993813309991109,8336
Case2,1.4726215563702154,3.6324665057131984,(-0.5110109215935836+0j),(0.8525702156312313+0j),(0.09801714032956083-6.3118774430144605e-18j),0.0036847022969244136,1.4726215563702154,3.6815538909255388,0.9994230358257192,8360
Case2,1.4726215563702154,3.730641276137879,(-0.5249722845606628-1.850371707708594e-17j),(0.844202096706003+0j),(0.09801714032956084-7.242646631666315e-18j),0.026014184189231862,1.4726215563702152,3.6979163526629857,0.9993813309991109,8336
Case2,1.4726215563702154,3.6324665057131984,(-0.5110109215935836+0j),(0.8525702156312314+0j),(0.09801714032956083-6.3118774430144605e-18j),0.0036847022969243026,1.4726215563702154,3.6815538909255388,0.9994230358257192,8366
Case2,1.4480778637640452,3.9760782021995817,(-0.5558845028854029+0j),(0.8153578762974182+0j),(0.10289584730349191-7.712531847826985e-18j),0.09064932989648786,1.4677128178489813,3.7404587531803473,0.9784308446692783,8375
Case2Fin,1.4971652489763858,3.6815538909255388,(-0.5558845028854029+0j),(0.8153578762974182+0j),(0.10289584730349191-7.712531847826985e-18j),0.09064932989648786,1.4677128178489813,3.7404587531803473,0.9991041282503859,8366
Case3,0.5154175447295755,5.056000676871073,(-0.4640853676333929+1.3877787807814457e-17j),(-0.16605239971758207+0j),(0.8700869911087115+2.226902283579896e-18j),0.05670217872959343,0.5154175447295755,5.056000676871073,0.9995784134176859,8450
Case3,0.5154175447295755,5.056000676871073,(-0.4640853676333929+1.3877787807814457e-17j),(-0.16605239971758207+0j),(0.8700869911087115+2.226902283579896e-18j),0.05670217872959343,0.5154175447295755,5.056000676871073,0.9995784134176859,8420
Case3,1.0062913968529805,4.957825906446392,(-0.5825683659772791+1.3877787807814457e-17j),(-0.17912915690381728+0j),(0.75839053403484+6.3865935075904755e-18j),0.18655403387439942,0.6790421621040439,5.02327575339618,0.9492876513611148,8459
Case3,0.9572040116406401,4.859651136021712,(-0.6391101975013321+1.214306433183765e-17j),(-0.16433801956317057+0j),(0.7127449483805914+1.0909405128805485e-17j),0.27890555254105037,0.7485826244881929,4.9823695990525625,0.9568151482200136,8453
Case3,0.662679700366597,4.957825906446392,(-0.6306469321642254+9.71445146547012e-18j),(-0.1613682321628268+0j),(0.7278652442297945+1.0366746691110132e-17j),0.25829177875508436,0.7314020396638737,4.977460860531329,0.996627628435272,8480
Case3Fin,0.5645049299419159,5.056000676871073,(-0.6306469321642254+9.71445146547012e-18j),(-0.1613682321628268+0j),(0.7278652442297945+1.0366746691110132e-17j),0.25829177875508436,0.7314020396638737,4.977460860531329,0.9919542583347342,8399
Case4,2.380738182798515,3.6815538909255388,(-0.354494686281815+0j),(0.5914386529761549+0j),(-0.7242470829514668-1.0614826645231963e-17j),0.13741115201614823,2.380738182798515,3.6815538909255388,0.9984057187986142,8366
